UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Miramar_Vizcaya Park,3.17E-06,3.36E-06,3.11E-06,3.86E-06,4.23E-06,0,3.66E-07,7.03E-07,1.67E-07,0,2.96E-08,3.24E-08,1.23E-08,0,0,1.96E-09,3.84E-06,0,0,0,0,0,1.40E-06,-0.069729482,1,herbaceous_wetland
North Lauderdale_Bicentennial Park,2.06E-05,1.32E-05,1.28E-06,3.89E-06,6.49E-06,0,1.16E-05,2.06E-05,0,7.37E-07,2.41E-06,1.22E-06,2.01E-07,1.69E-06,0,0,1.56E-05,0,0.001254877,-0.001254877,0.00016786,-0.00016786,8.84E-06,-0.00616541,1,mean_ndwi
North Lauderdale_Broadview Community Park,1.55E-05,3.89E-06,2.16E-06,1.51E-05,1.97E-05,0,4.43E-06,9.29E-06,8.21E-09,0,6.44E-06,2.57E-06,1.05E-06,4.22E-07,0,0,8.84E-06,0,0,0,0,0,7.37E-06,0.160676723,1,herbaceous_wetland
North Lauderdale_Hampton Pines Park,2.18E-05,1.56E-05,6.63E-06,2.01E-05,1.84E-05,0,7.22E-06,1.49E-05,6.57E-07,4.27E-07,1.18E-05,2.43E-06,0,3.69E-07,0,0,1.89E-05,0.007017544,0,0.007017544,0.006808772,0.000208772,5.21E-06,-0.587758641,1,area
North Lauderdale_TOT Park,1.53E-05,1.16E-05,1.26E-06,1.18E-05,1.03E-05,0,1.26E-06,1.48E-06,0,5.97E-09,3.78E-06,1.31E-06,1.03E-07,0,0,5.97E-09,2.75E-06,0,0,0,8.77E-06,-8.77E-06,4.53E-06,-0.380556298,2,area
Oakland Park_Cherry Creek Park,0.000501382,0.000163953,0.000658029,4.37E-05,0.000386684,0,0.000270703,0.000967302,9.75E-05,0.000117283,0,3.35E-05,4.45E-05,0,3.33E-06,0.000173116,0.000253402,0,0.041666667,-0.041666667,0.000483333,-0.000483333,0.000630183,-0.298060176,1,mean_ndwi
Oakland Park_Dr. Carter G. Woodson Park,0.000376299,0.000906732,0.00024667,1.62E-06,0.000272266,0,0.000371044,0.00072,0.000157985,0.000619525,1.35E-05,0.000101064,0.000145869,0,0,5.70E-05,0.000145271,0,0,0,0.000168414,-0.000168414,0.000512299,-0.200911239,1,tree
Oakland Park_Jaco Pastorius Park,0.000589148,0.000928663,0.000499628,7.55E-06,0.000372808,0,0.000607279,0.001052783,6.48E-05,0.000805203,2.86E-06,6.39E-05,0.000235804,0,0,4.18E-05,0.000489421,0.05,0.008888889,0.041111111,0.042483889,0.007516111,0.000539951,-0.111600591,1,mean_ndwi
Oakland Park_Lakeside Sand Pine Preserve,3.86E-06,5.49E-06,1.07E-06,5.50E-06,5.52E-06,0,1.09E-05,6.60E-06,0,1.45E-08,6.50E-07,5.78E-08,0,1.90E-08,0,1.90E-08,9.86E-06,0,0,0,0,0,5.70E-06,-0.313532925,1,mean_ndvi
Oakland Park_Stunson Nature Trail,9.28E-06,9.89E-06,2.13E-06,1.33E-05,1.25E-05,0,2.04E-05,1.23E-05,2.89E-07,2.48E-08,6.42E-07,4.28E-07,1.69E-06,0,0,0,1.82E-05,0,0,0,0,0,0.00017312,-0.035641002,1,mean_ndvi
Oakland Park_Veterans Park,9.78E-06,1.18E-05,8.18E-07,6.92E-06,1.09E-05,0,1.82E-05,7.87E-06,4.13E-07,0,7.59E-07,6.44E-07,3.55E-06,0,0,3.24E-07,1.92E-05,0,0,0,3.70E-05,-3.70E-05,6.91E-06,-0.593618455,1,Biodiversity
Oakland Park_Wimberly Fields Park,0.000400266,0.000952877,0.000450842,3.97E-06,0.000218117,0,0.000343341,0.000472272,6.71E-05,0.000416241,2.62E-05,3.04E-05,0.000226876,0,0,4.16E-05,0.000199866,0,0.022177419,-0.022177419,0.005259812,-0.005259812,0.000507634,-0.189974968,1,tree
Parkland_Barkland Dog Park,2.72E-05,1.27E-05,2.90E-05,1.79E-05,1.51E-05,0,2.81E-05,2.06E-05,3.72E-06,1.73E-05,2.52E-06,1.12E-06,1.95E-06,3.15E-07,1.90E-06,1.16E-06,2.08E-05,0,0.006504109,-0.006504109,0.000666103,-0.000666103,2.13E-05,-0.784451727,1,grassland
Parkland_Covered Bridge Park,1.34E-05,2.24E-05,3.20E-05,0,1.40E-05,0,4.22E-05,8.52E-05,3.83E-05,1.20E-06,0,0,1.19E-06,5.74E-06,0,3.22E-07,0.00013771,0,0,0,0.000111111,-0.000111111,6.57E-05,-0.277872369,1,Biodiversity
Parkland_Doris Davis Forman Wilderness Preserve,8.73E-06,9.69E-06,1.61E-06,6.77E-08,1.44E-06,0,1.41E-05,3.04E-05,1.25E-05,1.26E-06,2.67E-07,1.23E-07,6.78E-07,7.58E-06,0,0,2.70E-05,0,0.003265295,-0.003265295,0.00106861,-0.00106861,5.84E-05,-0.087027951,1,mean_ndwi
Parkland_Equestrian Center at Temple Park,1.32E-05,1.48E-05,1.53E-05,2.80E-07,9.51E-07,0,4.14E-05,1.74E-05,7.14E-06,2.98E-05,3.20E-07,8.42E-07,9.47E-07,7.71E-07,4.99E-07,0,1.10E-05,0,0.004098361,-0.004098361,0.000165665,-0.000165665,1.70E-05,-0.424393025,1,mean_ndvi
Parkland_John H. Quigley Park - Parkland Tennis Center,2.10E-05,6.59E-06,6.94E-06,0,2.17E-06,0,1.89E-05,3.25E-05,2.19E-05,3.62E-07,0,1.15E-06,6.49E-07,1.04E-05,0,0,3.35E-05,0,0.004933212,-0.004933212,0.001040832,-0.001040832,6.07E-05,-0.129108767,1,Biodiversity
Parkland_Liberty Park,2.26E-05,1.19E-05,2.01E-05,1.49E-05,1.28E-05,0,3.56E-05,2.21E-05,3.99E-06,2.29E-05,1.74E-06,1.52E-06,1.16E-06,3.18E-07,2.01E-06,1.16E-06,2.38E-05,0.008196721,0.002615654,0.005581067,0.006880455,0.001316266,1.73E-05,-0.448140631,1,mean_ndvi
Parkland_Pine Trails Park,4.57E-05,1.91E-05,3.06E-05,2.96E-05,4.44E-05,0,1.69E-05,2.34E-05,2.04E-06,1.18E-05,4.92E-06,3.89E-06,3.13E-06,0,2.78E-06,1.37E-06,4.19E-05,0.010752688,0.001779557,0.008973131,0.0103443,0.000408388,1.93E-05,-0.612401133,1,area
Parkland_Six Acre Woods Park,2.82E-05,4.14E-05,2.57E-05,2.89E-06,1.32E-05,0,3.93E-05,0.000129519,4.13E-05,3.22E-07,0,0,6.36E-06,2.08E-06,0,0,8.04E-05,0,0,0,0.000217593,-0.000217593,7.21E-05,-0.401450142,1,mean_ndwi
Parkland_Terramar Park,2.08E-05,2.87E-05,1.63E-05,0,4.08E-06,0,2.21E-05,7.76E-05,2.66E-05,7.83E-07,0,8.23E-07,1.51E-06,1.07E-05,0,0,6.43E-05,0,0.002077641,-0.002077641,0.0006239,-0.0006239,6.56E-05,-0.220755366,1,mean_ndwi
Pembroke Park_Raymond P. Olgesby Preserve-Pembroke Park Preserve,1.93E-05,1.74E-05,1.98E-05,1.03E-05,1.71E-05,0,1.42E-06,1.11E-05,0,2.50E-06,2.51E-05,1.46E-08,0,1.98E-05,0,2.92E-08,2.31E-06,0,0.005298013,-0.005298013,0.00013245,-0.00013245,1.39E-05,-0.191742592,1,Body_of_water
Pembroke Pines_Ashley Hale Park,2.27E-05,4.28E-05,4.77E-05,3.83E-06,0.000134502,0,3.27E-05,3.00E-06,8.61E-06,8.38E-06,1.90E-06,0,1.58E-08,0,0,1.53E-07,0.000341866,0,0,0,9.62E-05,-9.62E-05,0.000406482,-0.038376049,1,Biodiversity
Pembroke Pines_Ben Fiorendino Park,8.78E-05,0.000243098,0.000219385,7.28E-05,0.00013424,0,0.000621708,0.000204274,1.29E-05,0.000175234,4.25E-06,2.55E-07,5.62E-05,0,0,4.61E-07,0.000543141,0,0.013756843,-0.013756843,0.000580452,-0.000580452,0.000612808,-0.561430074,1,mean_ndvi
Pembroke Pines_Chapel Trail Nature Preserve,4.62E-05,5.40E-05,5.47E-05,4.55E-05,5.78E-05,0,4.73E-05,4.81E-05,6.52E-05,0.000223706,2.24E-05,2.31E-05,0.000144488,1.33E-05,0.000136988,4.06E-06,0.000118284,0.012658228,0.012095846,0.000562382,0.012531339,0.000126889,0.000106328,-0.631635446,1,Kids_Playground
Pembroke Pines_Chapel Trail Park,3.62E-05,7.08E-05,4.68E-05,1.39E-05,5.76E-05,0,6.05E-05,8.13E-05,3.36E-05,0.000116526,2.08E-05,2.20E-05,0.000236628,2.50E-05,0.000149303,6.48E-07,5.81E-05,0,0.005102041,-0.005102041,0.000476281,-0.000476281,0.000111236,-0.706948059,1,Athletic_facility
Pembroke Pines_Cinnamon Place,0.000442588,0.000332444,0.000371788,2.70E-06,5.00E-06,0,0.000533809,0.000298237,6.39E-05,1.02E-05,9.29E-07,0.000228273,4.43E-05,0,0,4.27E-06,0.000322705,0,0.011043635,-0.011043635,0.004303869,-0.004303869,0.000474248,-0.208359152,1,mean_ndvi
Pembroke Pines_Craig Rupp K-9 Dog Park,0.000887965,0.000694355,0.000343172,0.000135955,0.00049242,0,0.001877856,0.000753573,0.000130426,0.00013283,2.13E-06,9.62E-05,0.00013018,0,0,7.66E-06,0.001350962,0,0.002849003,-0.002849003,0.000871795,-0.000871795,0.000770455,-0.963115286,1,mean_ndvi
Pembroke Pines_Flamingo Park,8.62E-07,6.26E-07,5.17E-07,5.54E-07,6.26E-07,0,6.87E-07,3.17E-08,2.33E-09,0,1.44E-07,2.12E-08,0,0,0,3.46E-07,3.81E-08,0,5.85E-05,-5.85E-05,1.46E-06,-1.46E-06,1.54E-07,-0.08425634,1,area
Pembroke Pines_Fletcher Park,1.28E-05,6.90E-06,3.94E-06,0,0,0,5.23E-05,2.71E-05,0,0,0,1.81E-06,0,0,0,0,4.11E-06,0,0,0,0,0,0.000394939,-0.001171113,1,mean_ndvi
Pembroke Pines_Jack McCluskey Rainbow Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14E-06,-0.143476301,1,area
Pembroke Pines_Memorial Park,0.000692462,0.000832599,0.000600274,2.81E-06,0.000526071,0,0.00062985,0.000822684,0.00067682,9.42E-05,2.13E-08,4.23E-05,0.000243412,0,1.81E-05,0.00013407,0.001487036,0,0.044230769,-0.044230769,0.008386443,-0.008386443,0.000756706,-0.922774749,1,Biodiversity
Pembroke Pines_Pasadena Park,8.94E-06,8.44E-06,1.06E-05,9.57E-06,1.48E-05,0,9.48E-07,3.18E-06,0,0,1.04E-05,5.36E-07,0,0,0,6.49E-06,4.75E-06,0,0,0,0,0,0.000397198,-0.012058717,2,herbaceous_wetland
Pembroke Pines_Paul J. Maxwell Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,
Pembroke Pines_Pembroke Lakes Golf and Tennis Center,0.000475271,0.000259064,0.000153394,5.65E-05,0.000557497,0,0.000612637,0.000203417,3.96E-05,9.87E-05,1.14E-06,9.34E-08,4.43E-05,0,0,1.71E-06,0.000896405,0,0.020101247,-0.020101247,0.002457308,-0.002457308,0.000602426,-0.538924536,1,Biodiversity
Pembroke Pines_Pines Recreation Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Pembroke Pines_Rose G. Price Park,5.68E-05,4.26E-05,2.63E-05,3.51E-05,3.12E-05,0,5.40E-05,5.24E-05,3.65E-05,0.000184736,2.20E-05,1.40E-05,0.000173901,1.40E-05,0.000113152,1.51E-06,9.57E-05,0,0,0,0.000320886,-0.000320886,0.000103789,-0.592664518,1,Kids_Playground
Pembroke Pines_Silver Lakes Park South,1.05E-05,1.45E-05,2.84E-06,9.63E-06,1.43E-05,0,6.66E-06,7.48E-07,1.83E-07,7.51E-07,6.48E-06,2.89E-06,5.78E-06,8.62E-06,3.57E-06,7.67E-09,9.62E-06,0,0,0,0,0,6.16E-05,-0.006772669,1,tree
Pembroke Pines_Spring Valley Park,3.04E-06,2.08E-06,2.01E-06,2.64E-06,2.96E-06,0,3.51E-08,1.57E-07,1.97E-07,8.21E-08,0,2.23E-09,0,0,0,1.38E-08,1.27E-07,0,0.000429185,-0.000429185,2.47E-05,-2.47E-05,1.30E-06,0.008236885,1,area
Pembroke Pines_Steven L. Josias Dog and Equestrian Park,0.000165169,0.000223977,0.000214553,1.05E-05,9.51E-05,0,0.000204212,9.13E-05,1.40E-05,0.000104605,1.15E-05,0.000106821,8.57E-05,8.53E-06,5.84E-05,0,0.000158259,0.028571429,0,0.028571429,0.023680626,0.004890803,0.000153292,-1.319122185,1,tree
Pembroke Pines_Tanglewood Park,0.00169904,0.001698506,0.001060874,4.59E-05,7.54E-05,0,0.002060218,0.00261736,0.000515182,0.000340113,2.54E-05,0.000202903,0.000439924,0,4.26E-05,0.000177547,0.002609806,0.076923077,0,0.076923077,0.064708791,0.012214286,0.000914281,-1.317703155,1,mean_ndwi
Pembroke Pines_Towngate Park,3.94E-07,3.93E-07,4.65E-07,4.19E-07,5.47E-07,0,2.05E-07,1.17E-08,3.36E-08,0,2.52E-07,0,0,0,0,2.01E-08,2.50E-07,0,0,0,1.21E-05,-1.21E-05,1.14E-06,0.132457061,1,herbaceous_wetland
Pembroke Pines_Walnut Creek Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14E-06,-0.143476301,1,area
Pembroke Pines_West Pines Soccer Park and Preserve,3.10E-05,2.92E-05,2.94E-05,1.68E-05,1.73E-05,0,4.40E-05,3.59E-05,1.87E-05,7.41E-05,2.80E-05,6.05E-06,0.000132368,2.45E-05,0.000111317,0,2.69E-05,0,0.002829788,-0.002829788,0.000540272,-0.000540272,6.70E-05,-0.09418615,1,Athletic_facility
Pembroke Pines_William B. Armstrong Dream Park,0,1.72E-07,9.59E-08,4.33E-07,8.67E-08,0,9.97E-09,2.46E-08,0,0,0,1.62E-08,0,0,0,0,0,0,0,0,0,0,1.34E-06,-0.019272073,1,water
Plantation_Country Club Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Deicke Park,8.73E-05,0.00026548,5.91E-05,1.41E-05,0.000409268,0,5.70E-05,0.000141704,4.51E-05,1.54E-06,6.25E-06,1.61E-05,3.42E-07,0,0,5.50E-05,0.00013561,0.028571429,0,0.028571429,0.022683598,0.005887831,0.000134525,-1.455593082,1,herbaceous_wetland
Plantation_Fig Tree Park,0.003646259,0.001533042,0.005829314,0.003795918,0.006681973,0,0.000690476,0.000425899,0.000137645,1.53E-05,7.65E-05,0.000511176,0,0,0,0.000401361,0.005962585,0,0.017857143,-0.017857143,0.001178571,-0.001178571,0.001411905,-0.03774997,1,herbaceous_wetland
Plantation_Hoffman Park,0.003986395,0.002113946,0.003911565,0.003323129,0.002705539,0,0.000408163,0.000761905,0.000486395,0,0,8.02E-05,0.000147959,0,0,0.000204082,0.003986395,0,0.047619048,-0.047619048,0.003261905,-0.003261905,0.001595591,-0.172759262,1,area
Plantation_Jacaranda Lakes Park,7.41E-05,0.000158175,0.00013965,2.96E-06,0.000406765,0,5.98E-05,8.16E-05,3.74E-05,6.80E-07,6.87E-06,2.41E-06,5.08E-07,0,0,3.17E-05,7.10E-05,0,0,0,0.000369841,-0.000369841,0.000107119,-0.948755799,1,herbaceous_wetland
Plantation_Jack Carter Harmony Park,0.000571429,0.000113946,0.000938776,0.001006803,0.000462585,0,0.000195578,6.29E-05,0,0,8.50E-05,0,0,0,0,0,0.000285714,0,0,0,0,0,0.001363966,-0.002514841,1,water
Plantation_Jim Ward Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Marcano Estates Park,0.001360544,0.000860544,0.002047928,0.000336735,0.001461613,0,0.000127551,0.000233722,0,7.77E-06,0,7.77E-06,2.01E-05,0,0,0,0.002411565,0,0,0,0,0,0.001379544,-0.013964834,1,Biodiversity
Plantation_Mirror Lake Park,0.000571429,0.000557823,0.001006803,0.00042517,0.000380952,0,1.36E-05,5.73E-05,0,0,0,9.52E-05,0,0,0,4.47E-05,0.000639456,0,0,0,4.76E-05,-4.76E-05,0.001376058,-0.011402335,1,grassland
Plantation_PAL Park-Roy Salmon Stadium,0.001253644,0.002823129,0.001251701,0.002033528,0.001741497,0,0.000201409,4.91E-05,0.000142371,0,0,6.85E-05,7.77E-06,0,0,4.52E-05,0.001724004,0,0,0,0.000178571,-0.000178571,0.001376654,-0.011840709,1,tree
Plantation_Park East Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Plantation_Pine Island Park,0.007481374,0.001010811,0.007220117,0.002107143,0.004928571,0,0.000809686,0.000564261,0.000507937,0.000250567,3.06E-05,0,0.001221939,0,0,0.000112366,0.008569242,0,0,0,0.000428571,-0.000428571,0.001481949,-0.089232471,1,Biodiversity
Plantation_Plantation Central Park,0.001860148,0.000256879,0.001662782,0.000133947,0.001124691,0,0.000164951,0.000213527,5.01E-05,3.50E-07,6.80E-07,7.77E-07,0.000332727,0,0,2.35E-05,0.001561254,0,0.015714286,-0.015714286,0.002721164,-0.002721164,0.001449469,-0.058717133,1,area
Plantation_Plantation Preserve Park & Linear Trail,0.009668003,0.003644679,0.005578231,0.008289116,0.006464131,0,0.001697643,0.00078948,0.001246113,0.000541578,0.000229592,0.000274538,0.000413751,0,0,0.000318756,0.008589286,0.142857143,0,0.142857143,0.136619048,0.006238095,0.001489753,-0.094968271,1,area
Plantation_Plantation Woods-Kennedy Park,0.00122449,0.001258503,0.001877551,0.002489796,0.001823129,0,0,0.00010034,0,0,0,3.74E-05,6.29E-05,0,0,1.36E-05,0.001918367,0,0,0,0.000535714,-0.000535714,0.001396321,-0.026296111,1,water
Plantation_Pop Travers Park,0.00244898,0.000982143,0.002343537,0.003319728,0.001646259,0,0.000332483,0.000335034,0.000163265,0,4.54E-06,0,6.80E-05,0,0,0.000423469,0.003005669,0,0,0,0,0,0.001398222,-0.02769302,1,water
Plantation_Rae Carole Armstrong Liberty Tree Park,0.003610787,0.002924441,0.003959184,0.003172376,0.003958212,0,0.00055102,0.000224652,0,0.000174927,0,9.72E-05,0.000488055,0,0,7.41E-05,0.005467444,0,0,0,0.001071429,-0.001071429,0.001470247,-0.080631703,1,Biodiversity
Plantation_Seminole Park,0.003129252,0.001193392,0.005377551,0.002690841,0.002231293,0,0.000163751,0.00080102,1.02E-05,0,0,0.000359694,0.000180758,0,0,3.74E-05,0.004204082,0,0.015873016,-0.015873016,0.003202381,-0.003202381,0.001406078,-0.033467316,1,grassland
Plantation_Sunset Park,0.000110213,0.000182956,6.64E-05,6.06E-06,0.000345799,0,0.000136026,9.95E-05,5.95E-05,0,1.66E-05,1.71E-05,1.38E-05,0,0,8.38E-05,0.00012448,0,0.001414142,-0.001414142,0.000166204,-0.000166204,0.000124776,-1.269982022,1,herbaceous_wetland
Plantation_Tara Park,4.94E-05,2.42E-05,1.89E-05,2.35E-06,3.68E-05,0,0.00013196,2.35E-05,2.39E-06,0,5.50E-07,1.45E-07,1.05E-05,0,0,0.00015087,1.74E-05,0,0,0,8.65E-05,-8.65E-05,7.20E-05,-0.310721395,1,Indoor_Outdoor_fitness_center
Plantation_Volunteer Park,0.000114411,6.39E-05,5.86E-05,1.60E-05,0.000285996,0,0.000146232,0.000135507,1.61E-05,2.46E-06,5.46E-06,3.65E-06,1.20E-06,0,8.26E-07,8.96E-05,0.000138595,0.005555556,0.001923517,0.003632039,0.0048872,0.000668356,0.00011255,-1.069717403,1,herbaceous_wetland
Pompano Beach_Annie Adderly Gillis Park,0.000232486,0.000458912,0.000172035,1.30E-06,2.43E-05,0,0.000265688,0.000374742,9.47E-05,4.04E-06,0,0.000329638,2.13E-05,1.49E-05,0,0.000203523,0.001155952,0,0.005077031,-0.005077031,0.001871849,-0.001871849,0.000364204,-0.265153046,1,Biodiversity
Pompano Beach_Bill Keith Park,7.10E-05,0.000245473,1.78E-05,5.02E-06,3.18E-06,0,0.000136948,0.000139066,8.14E-05,1.41E-05,0,0.000220415,1.64E-05,0,1.88E-06,0.000180254,0.000808341,0,0,0,0,0,0.000286156,0.005967057,1,Biodiversity
Pompano Beach_Canine Corner Dog Park,3.35E-06,1.33E-05,3.48E-06,2.05E-05,1.90E-05,0,1.35E-05,2.48E-05,5.77E-07,1.73E-06,0,6.06E-06,5.30E-08,0,5.88E-09,0,1.07E-05,0,0.000466853,-0.000466853,5.95E-05,-5.95E-05,7.63E-05,0.060314285,1,mean_ndwi
Pompano Beach_Exchange Club Park,0.000189534,0.000208122,6.06E-05,2.21E-05,2.23E-05,0,2.41E-05,2.16E-05,5.54E-06,1.22E-06,0,5.75E-05,2.23E-07,0.000171375,0,2.17E-07,3.28E-05,0,0.007124589,-0.007124589,0.001325935,-0.001325935,0.000147743,0.220290409,1,tree
Pompano Beach_Founders Park,7.44E-05,9.84E-05,3.63E-05,2.26E-06,3.86E-06,0,0.000116302,0.00017098,3.25E-05,3.77E-05,0,0.000119748,3.38E-05,0,0,0.000186393,0.000610913,0,0,0,0.000308824,-0.000308824,0.000281216,0.023125313,1,Biodiversity
Pompano Beach_Harbor's Edge Park,9.40E-06,4.30E-06,2.50E-06,1.66E-05,2.76E-05,0,1.65E-05,1.82E-05,3.21E-06,2.94E-06,0,9.91E-06,7.63E-07,1.92E-05,6.73E-09,0,1.20E-05,0.008403361,0,0.008403361,0.007031585,0.001371776,0.000190519,-0.005460665,1,herbaceous_wetland
Pompano Beach_Highlands Park,0.000494239,0.000226656,0.000358832,0,1.75E-05,0,2.21E-05,1.04E-05,8.78E-07,9.71E-05,0,1.98E-06,8.82E-06,0.000102304,1.42E-06,1.55E-06,0.000333992,0,0,0,0,0,0.000170167,-0.350272838,1,area
Pompano Beach_Hillsboro Inlet Park,5.38E-05,5.51E-05,3.38E-05,1.97E-05,2.66E-05,0,1.82E-05,2.39E-05,0,1.85E-06,0,1.06E-05,3.87E-07,4.17E-05,1.51E-08,5.88E-09,2.98E-06,0,0,0,0,0,0.000188673,0.004280269,1,tree
Pompano Beach_Hunters Manor Park,0.0006148,0.00118952,0.000828577,0,0.000490646,0,0.002577708,0.002570408,0.000775204,0.000126546,0.001166478,0.000550932,6.49E-05,4.15E-07,0,0.000227935,0.001409047,0.058823529,0,0.058823529,0.053904952,0.004918577,0.001387754,-0.428238666,1,mean_ndvi
Pompano Beach_Indian Mound Park,1.19E-05,5.14E-06,2.84E-06,8.12E-06,1.14E-05,0,1.01E-05,1.10E-05,2.95E-06,3.49E-07,2.53E-06,8.44E-07,1.75E-07,0,2.25E-09,0,6.75E-06,0,0,0,1.01E-05,-1.01E-05,8.40E-06,-0.402498165,1,area
Pompano Beach_McNab Park,3.97E-06,9.05E-06,1.54E-06,1.02E-05,1.11E-05,0,1.29E-05,1.08E-05,1.37E-06,4.39E-07,0,1.32E-06,3.03E-07,0,0,6.73E-09,1.18E-05,0,0.000420168,-0.000420168,0.000128852,-0.000128852,6.23E-06,-0.323728066,1,mean_ndvi
Pompano Beach_McNair Park & Recreation Center,0.002268699,0.001538287,0.003779936,0.00013085,0.002078333,0,0.004405536,0.002464536,0.001399541,1.59E-05,0.000281968,1.05E-05,3.01E-05,1.92E-05,0.000211437,0.000976822,0.001066507,0,0.014705882,-0.014705882,0.001020295,-0.001020295,0.001822877,-0.876056349,1,mean_ndvi
Pompano Beach_Mitchell Moore Park-Westside Park,0.000213107,0.000500318,0.000260033,3.21E-07,0.000151017,0,0.000425796,0.001009814,0.00014357,2.28E-05,0,0.000708813,4.71E-05,2.44E-05,0,0.00025347,0.001083763,0,0.015169516,-0.015169516,0.003945064,-0.003945064,0.000829215,0.162144755,1,Biodiversity
Pompano Beach_North Ocean Park,3.34E-06,5.82E-06,1.51E-06,2.97E-05,1.83E-05,0,2.09E-05,1.78E-05,0,7.02E-07,0,1.40E-05,0,0,0,0,8.69E-06,0,0.000258565,-0.000258565,1.68E-05,-1.68E-05,0.000193819,-0.02287606,1,water
Pompano Beach_North Pompano Park,0.000569649,0.000458611,0.000689055,0,1.51E-05,0,6.78E-05,7.42E-05,1.80E-07,0.000242751,0,6.99E-05,2.94E-05,0.000121407,0,0,0.000523983,0,0.008454106,-0.008454106,0.000380435,-0.000380435,0.00019128,-0.001381913,1,grassland
Pompano Beach_Sand and Spurs Equestrian Park,0.000187969,0.00018884,1.83E-06,4.81E-06,6.35E-06,0,0.000102697,7.69E-05,8.73E-07,3.85E-07,0,0.000166018,2.47E-06,0.00026121,4.83E-08,1.24E-05,0.000162065,0,0,0,2.94E-05,-2.94E-05,0.000294522,0.207809777,1,Nature_Preserve
Pompano Beach_Sgt. Chris Reyka Memorial Park,4.45E-06,9.29E-06,6.00E-07,1.61E-05,2.01E-05,0,1.72E-05,2.39E-05,1.12E-06,1.98E-06,0,2.15E-06,2.35E-08,0,3.36E-08,0,1.31E-05,0,0,0,0,0,6.02E-06,-0.279462575,1,mean_ndwi
Southwest Ranches_Rolling Oaks Park,9.27E-05,0.000138121,6.24E-05,2.45E-08,5.75E-05,0,3.87E-05,0.00010797,6.61E-06,1.75E-05,1.24E-06,0.000109852,2.92E-05,0,1.26E-05,0,6.57E-05,0,0.010857143,-0.010857143,0.000966338,-0.000966338,0.000103296,-0.687999893,1,tree
Southwest Ranches_Sunshine Ranches Equestrian Park,5.11E-07,6.51E-07,5.03E-07,4.56E-07,4.54E-07,0,1.76E-07,1.55E-07,0,1.65E-07,3.73E-08,0,6.61E-08,2.55E-07,0,7.83E-08,5.93E-07,0,0,0,4.11E-06,-4.11E-06,1.23E-06,0.114746129,1,tree
Sunrise_City Park,3.65E-06,5.04E-06,1.80E-05,0,1.76E-06,0,1.53E-05,2.25E-05,1.81E-06,1.01E-05,1.82E-07,0,0,0,0,9.08E-07,1.48E-06,0,0.000694444,-0.000694444,6.25E-05,-6.25E-05,4.29E-05,-0.030084171,1,mean_ndwi
Sunrise_Cypress Preserve Park,5.14E-05,1.16E-05,3.97E-05,0,9.45E-06,0,1.13E-05,3.15E-05,1.12E-05,8.11E-06,4.98E-07,0,5.55E-08,0,4.77E-07,7.03E-07,8.98E-06,0,0.001666667,-0.001666667,9.28E-05,-9.28E-05,5.14E-05,-0.227686978,1,area
Sunrise_Flamingo Park,4.00E-05,2.01E-05,2.51E-05,5.96E-06,0.000198187,0,0.000119471,3.83E-05,6.39E-06,3.07E-07,3.74E-06,1.02E-06,1.30E-07,0,2.59E-07,4.67E-05,5.33E-05,0,0.000694445,-0.000694445,4.44E-05,-4.44E-05,7.54E-05,-0.377741545,1,herbaceous_wetland
Sunrise_Flamingo Road Linear Park,4.54E-05,1.82E-05,2.50E-05,1.01E-05,0.000127599,0,2.50E-05,8.65E-05,1.15E-06,5.68E-06,1.28E-05,2.18E-06,8.60E-07,0,1.75E-06,6.91E-06,0.000124148,0,0.007142857,-0.007142857,0.000284612,-0.000284612,7.66E-05,-0.40777717,1,herbaceous_wetland
Sunrise_Lakeside Park,4.94E-05,2.24E-05,0.000108333,0,2.92E-05,0,4.58E-05,8.40E-05,2.08E-06,2.03E-05,2.33E-05,1.79E-07,4.69E-06,0,0,2.53E-06,2.68E-05,0,0.005,-0.005,0.0009375,-0.0009375,5.94E-05,-0.426561819,1,grassland
