UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Broward_Anne Kolb Nature Center,0.00011019,1.82E-05,5.42E-05,0.000126653,3.20E-05,8.06E-05,3.55E-05,7.88E-05,2.28E-06,1.68E-05,4.07E-06,1.29E-05,1.83E-05,0.000109598,0,2.22E-06,0.000126252,0.019473081,0.001112525,0.018360556,0.017520758,0.001952323,5.55E-05,-0.325170908,1,water
Broward_Boulevard Gardens Community Center,4.56E-06,0,0,0,0,0,0,0.000214193,3.39E-05,3.39E-05,0,0,0,0.00021875,0,0,7.29E-05,0,0,0,0,0,0.001041703,-3.48E-05,1,Nature_Preserve
Broward_Brian Piccolo Sports Park & Velodrome,9.17E-06,8.38E-06,7.61E-06,8.09E-06,4.07E-06,0,8.93E-06,5.82E-06,6.21E-06,1.32E-05,0,1.52E-06,3.05E-07,0,6.57E-06,5.00E-08,3.38E-05,0,0.007407408,-0.007407408,0.001427329,-0.001427329,0.000101664,-0.11543896,1,Biodiversity
Broward_CB Smith Park,0.001319014,0.00227329,0.001683764,0.000648945,0.001282669,0,0.001287267,0.001128742,0.000502769,7.96E-05,0.000411241,0.000327042,9.69E-05,0,0,0.000195692,0.002314323,0.001461988,0.018518519,-0.017056531,0.004329711,-0.002867723,0.000883805,-0.749777453,1,Biodiversity
Broward_Central Broward Regional Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Crystal Lake Sand Pine Scrub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,
Broward_Deerfield Highlands Nature Preserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Deerfield Island Park,2.22E-05,1.54E-05,1.77E-06,3.64E-05,1.43E-05,0,2.64E-05,1.94E-05,0,4.15E-06,9.70E-07,2.21E-07,3.93E-07,0,0,0,2.33E-05,0.009174312,0,0.009174312,0.008614679,0.000559633,6.15E-06,-0.095385855,1,water
Broward_Easterlin Park,0.000147413,8.82E-05,0.000388889,0,8.26E-05,0,0.000290123,0.002446502,2.06E-06,0.00030629,3.60E-05,0,0,0.001890946,0,0,0.0018107,0,0.002178649,-0.002178649,0.000435185,-0.000435185,0.000951626,-0.156226076,1,mean_ndwi
Broward_Everglades Holiday Park,3.14E-05,0.00011328,4.09E-05,7.43E-05,9.37E-05,0,0.000136817,0.0001423,1.29E-07,6.00E-06,5.79E-05,1.12E-05,1.30E-06,2.22E-06,3.65E-06,0,0.00016756,0.01929861,0.003164557,0.016134053,0.018626508,0.000672102,2.79E-05,-0.004988341,1,Biodiversity
Broward_Fern Forest Nature Center,1.60E-05,1.69E-05,9.28E-07,0,1.16E-06,0,2.15E-05,3.35E-05,0,3.84E-06,0,2.48E-06,1.24E-06,4.97E-06,0,6.83E-09,1.14E-05,0.0064,0,0.0064,0.005992533,0.000407467,0.00013928,-0.011464807,1,mean_ndwi
Broward_Franklin Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Helene Klein Pineland Preserve,0.000150427,0.000172047,0.000156099,3.22E-07,3.14E-05,0,9.09E-05,7.61E-05,1.16E-05,7.92E-06,1.24E-05,0,3.48E-05,1.60E-05,4.82E-06,3.15E-05,0.0002266,0.027777778,0.001068376,0.026709402,0.018031161,0.009746617,0.000110121,-0.550835066,1,Biodiversity
Broward_Herman and Dorothy Shooster Nature Preserve,0.000851118,0.000143416,7.47E-05,3.86E-07,1.58E-05,0,0.000103096,0.000194046,5.76E-06,0.000191083,3.62E-07,2.66E-05,1.27E-05,6.39E-07,1.23E-07,0,0.000237286,0,0.01482882,-0.01482882,0.003551411,-0.003551411,0.000218185,-0.595047027,1,area
Broward_Highlands Scrub Natural Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Hollywood North Beach Park,0.000103717,1.99E-05,6.04E-05,0.000101687,3.74E-05,6.50E-05,3.37E-05,5.96E-05,3.23E-06,2.31E-05,3.72E-07,9.82E-06,2.31E-05,6.75E-05,0,3.28E-06,0.000141644,0,0.008102607,-0.008102607,0.002050045,-0.002050045,5.49E-05,-0.312088115,1,Biodiversity
Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,5.33E-05,5.83E-05,0.000106456,0,1.48E-05,0,5.64E-05,0.000148634,5.12E-05,1.00E-06,3.18E-06,5.14E-06,1.63E-06,4.90E-06,0,6.43E-07,0.000147837,0,0.00979304,-0.00979304,0.004225097,-0.004225097,9.26E-05,-0.304290679,1,mean_ndwi
Broward_Lafayette Hart Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Long Key Natural Area and Nature Center,0.007040554,0.008960749,0.002446934,6.49E-07,0.003019944,0,0.002607805,0.003844161,0.000198539,0.002797049,0.000425941,0.001045207,0.000391133,0.000839973,5.67E-06,1.57E-06,0.00213552,0.00877193,0.017077176,-0.008305246,0.019536828,-0.010764898,0.004135437,-0.559363605,1,tree
Broward_Markham Park,5.59E-07,3.98E-07,4.52E-07,6.99E-07,5.86E-07,0,3.28E-08,3.46E-07,3.45E-09,0,4.60E-09,0,4.82E-09,0,1.77E-07,1.76E-08,6.49E-07,0.00131406,0,0.00131406,0.001248905,6.52E-05,1.34E-07,-0.16335066,1,water
Broward_Military Trail Nature Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Miramar Pineland Natural Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Pine Island Ridge Natural Area,1.59E-05,4.63E-05,9.83E-06,0.000125778,4.78E-05,0,8.24E-06,3.00E-05,5.13E-07,5.08E-05,1.42E-05,0,8.19E-06,6.42E-05,0,2.28E-06,4.22E-05,0.01754386,0,0.01754386,0.012270468,0.005273392,3.80E-05,-0.851982818,1,water
Broward_Plantation Heritage Park,0.000562898,0.000376904,0.00034639,2.32E-05,0.000115091,0,0.001323067,0.000434054,6.91E-05,3.26E-07,4.85E-07,0.000101515,9.22E-05,0,0.00016089,0.000186717,0.00042286,0.003546099,0.013560153,-0.010014054,0.009588339,-0.00604224,0.000418274,0.130143741,1,mean_ndvi
Broward_Quiet Waters Park,1.16E-05,2.47E-05,2.96E-05,0,2.94E-07,0,3.42E-05,3.77E-05,0,1.83E-05,0,0,8.26E-06,2.43E-05,0,2.94E-07,1.05E-05,0,0.002946128,-0.002946128,0.000752671,-0.000752671,7.69E-05,-0.082517209,1,mean_ndwi
Broward_Reverend Samuel Delevoe Memorial Park,8.98E-05,0.00052474,2.21E-05,0,2.79E-05,0,0.001114583,0.001354167,0.000440104,0.000177083,0,0.000325521,0.000189546,0.001734375,0,0,0.001731771,0,0.027205882,-0.027205882,0.0041875,-0.0041875,0.001155918,-0.109681332,1,Nature_Preserve
Broward_Roosevelt Gardens Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Saw Palmetto Natural Area,0.000173718,0.000175663,0.000158421,1.67E-06,2.17E-05,0,5.22E-05,0.000113283,4.83E-05,2.33E-06,5.26E-06,0,2.08E-05,2.88E-05,0,9.28E-06,0.000177172,0,0.012923602,-0.012923602,0.001581909,-0.001581909,0.000110457,-0.555562406,1,Biodiversity
Broward_Secret Woods Park,1.11E-06,1.00E-06,3.86E-07,1.25E-06,8.14E-07,0,8.43E-08,1.17E-06,2.45E-08,6.56E-08,8.41E-09,3.97E-08,0,8.66E-08,0,0,9.00E-07,0.001680672,0.000496032,0.00118464,0.00159431,8.64E-05,2.11E-05,0.004330443,1,water
Broward_Sewell Lock,0.000702139,0.000547029,0.000669457,9.31E-07,0.000276747,0,0.001078577,0.00062023,8.79E-06,2.25E-05,6.44E-05,7.01E-05,0.000162172,0,7.34E-05,0.000501066,0.000142604,0,0.002707551,-0.002707551,0.000214887,-0.000214887,0.000501961,-0.032355042,1,mean_ndvi
Broward_Snake Warriors Island,1.10E-05,1.11E-05,4.50E-06,9.41E-06,1.14E-05,0,2.08E-06,1.54E-06,0,0,9.88E-06,0,0,1.24E-05,0,0,0,0.006622517,0,0.006622517,0.005704195,0.000918322,2.98E-06,-0.020508509,1,Nature_Preserve
Broward_South Fork Canoe Launch,0.000728854,0.000937739,0.000152531,0.000782326,0.000741567,0,0.000486497,0.000786848,1.89E-05,2.18E-05,3.76E-06,3.51E-05,3.66E-05,3.96E-06,1.72E-05,3.39E-05,0.000306762,0,0.003289474,-0.003289474,0.000263158,-0.000263158,0.000154107,0.410045573,1,tree
Broward_Sunview Park,0.002709096,0.001255007,0.00184506,5.72E-08,1.69E-05,0,0.000126958,0.000518357,1.16E-05,1.85E-05,2.11E-05,0.000245639,0.000270132,0,0.001089857,3.74E-05,0.00081588,0.066666667,0,0.066666667,0.057198877,0.00946779,0.000473397,-0.605371467,1,area
Broward_Tall Cypress Natural Area,1.09E-05,1.33E-05,1.51E-06,0,1.18E-05,0,2.24E-06,8.94E-06,0,8.98E-06,0,6.37E-07,9.96E-06,6.49E-06,1.70E-08,1.01E-07,1.20E-05,0.006060606,0,0.006060606,0.005828283,0.000232323,3.50E-06,-0.429287311,1,tree
Broward_Topeekeegee Yugnee Park,1.44E-05,1.44E-05,1.42E-05,6.64E-06,6.40E-05,0,1.47E-06,1.16E-05,8.56E-08,4.75E-07,3.73E-06,0,7.75E-07,0,9.00E-05,3.88E-06,6.97E-06,0.00239521,0.01171875,-0.00932354,0.003108034,-0.000712824,6.87E-05,-0.061097223,1,Dog_Park
Broward_Tradewinds Park,4.77E-05,8.35E-05,2.66E-05,2.22E-05,4.35E-05,0,4.38E-06,1.57E-05,6.41E-07,0,9.82E-06,0,2.66E-06,4.12E-07,0,5.08E-07,7.06E-05,0.01,0.006410256,0.003589744,0.01032,-0.00032,2.59E-05,0.121433528,1,tree
Broward_Tree Tops Park,8.57E-06,2.58E-05,8.05E-06,7.66E-05,3.36E-05,0,5.69E-06,8.95E-06,2.35E-06,7.25E-05,2.08E-06,0,7.31E-06,6.98E-05,0,5.44E-06,3.14E-05,0,0.010796222,-0.010796222,0.002571637,-0.002571637,3.41E-05,-0.661447724,1,water
Broward_Vista View Park,0.002152832,0.002817167,6.90E-05,4.01E-05,0.000814599,0,0.001088439,0.000272565,4.49E-06,0.000976413,0.000183749,2.52E-08,7.06E-05,2.84E-05,9.34E-08,8.19E-05,0.00039572,0.001642036,0,0.001642036,0.001691196,-4.92E-05,0.003264969,-0.231133282,2,tree
Broward_Washburn Park,0.000623491,0.001173781,0.000835015,1.74E-06,0.000122323,0,0.00061432,0.000743578,1.88E-05,5.54E-05,7.35E-05,0.000232457,0.000614967,0,0.000719367,0.000105802,0.000236635,0,0,0,0,0,0.000513372,-0.055823594,1,tree
Broward_West Lake Park,4.01E-05,9.62E-06,7.44E-06,5.73E-05,1.06E-05,8.45E-05,1.04E-05,6.35E-05,7.23E-08,2.00E-06,3.19E-06,2.18E-07,1.35E-06,4.16E-05,0,1.52E-06,6.02E-05,0.003710575,0.005232849,-0.001522274,0.003993212,-0.000282637,2.73E-05,0.089653905,1,mangroves
Broward_Woodmont Natural Area,1.88E-05,1.06E-05,8.06E-06,7.27E-07,2.75E-05,0,8.89E-06,5.22E-06,5.66E-07,1.29E-05,1.28E-05,8.52E-07,7.86E-07,0,6.39E-05,0,8.36E-06,0,0.004700855,-0.004700855,0.000458153,-0.000458153,3.50E-05,-0.030351385,1,Dog_Park
Coconut Creek_Community Center and Fitness Center South,7.42E-06,9.59E-06,3.17E-06,1.74E-06,1.82E-06,0,9.28E-07,3.39E-06,0,2.96E-06,0,0,9.79E-07,2.95E-06,0,0,6.38E-06,0,0.002434286,-0.002434286,0.0001268,-0.0001268,6.41E-06,0.270083207,1,tree
Coconut Creek_Cypress Park,1.72E-05,1.61E-05,2.16E-05,1.08E-05,2.23E-05,0,1.43E-06,1.53E-06,0,5.13E-09,1.07E-06,8.23E-08,3.81E-08,1.50E-07,0,2.57E-07,1.67E-05,0,0,0,5.28E-05,-5.28E-05,3.18E-05,-0.051453207,1,herbaceous_wetland
Coconut Creek_George S. Gerber Memorial Park,2.83E-05,2.71E-05,1.89E-05,2.54E-05,2.54E-05,0,3.35E-06,4.90E-06,0,1.33E-07,1.57E-05,0,2.31E-06,0,0,8.33E-09,3.00E-05,0,0,0,0,0,3.12E-05,-0.031881072,1,Biodiversity
Coconut Creek_Lakeside Park,0.000152082,0.000176218,0.000128947,0,3.16E-05,0,9.31E-05,9.40E-05,5.09E-05,7.36E-06,1.22E-05,1.80E-06,1.22E-05,3.60E-05,0,5.07E-06,0.000115236,0,0.002136752,-0.002136752,0.000283654,-0.000283654,0.000109718,-0.545158584,1,tree
Coconut Creek_Oak Trails Park,0.000136667,0.000173536,0.000302918,0,2.40E-05,0,9.44E-05,9.89E-05,1.51E-05,1.37E-05,1.86E-05,1.03E-06,3.56E-05,1.11E-05,4.12E-06,2.37E-05,0.000167239,0,0.001984127,-0.001984127,0.000604167,-0.000604167,9.07E-05,-0.277025904,1,grassland
Coconut Creek_Recreation Complex and Fitness Center North,0.0001326,0.000157804,0.000207904,0,8.99E-06,0,0.000110027,0.000122391,1.37E-05,1.39E-05,1.82E-05,0,3.58E-05,1.50E-05,1.52E-05,1.47E-06,0.000145905,0,0.008377425,-0.008377425,0.001506944,-0.001506944,9.60E-05,-0.352208641,1,grassland
Coconut Creek_Rowe Activity Center and Donaldson Park,8.80E-06,1.07E-05,2.39E-06,3.46E-06,2.81E-06,0,5.26E-06,8.07E-06,0,2.58E-06,8.87E-08,0,2.44E-06,5.32E-06,0,3.24E-08,1.24E-05,0,0,0,0,0,6.12E-06,0.303478472,1,Biodiversity
Coconut Creek_Sabal Pines Park,3.92E-05,0.000111469,0.000296508,2.80E-06,3.20E-05,0,0.0001708,0.00017791,0,4.84E-05,2.04E-05,4.58E-06,1.84E-05,2.37E-05,4.12E-05,2.31E-06,0.000101887,0,0.009615385,-0.009615385,0.000300983,-0.000300983,0.000114356,-0.562304053,2,grassland
Coconut Creek_Windmill Park and Dog Park,8.79E-06,1.00E-05,1.71E-06,0,2.83E-07,0,7.97E-06,4.15E-06,0,6.72E-06,6.87E-07,0,1.99E-06,7.29E-06,0,9.39E-08,9.18E-06,0,0,0,0,0,3.60E-06,-0.319757279,1,tree
Coconut Creek_Winston Park Nature Trail,2.84E-05,0.000208184,0.000186257,0,2.14E-05,0,0.000139203,0.000152954,0,6.48E-06,5.17E-05,9.42E-06,6.43E-06,2.25E-05,1.39E-05,8.57E-06,0.000226965,0.019230769,0,0.019230769,0.018183518,0.001047251,9.52E-05,-0.345365476,1,Biodiversity
Cooper City_Bill Lips Sports Complex,5.22E-05,6.60E-05,4.76E-05,0,4.54E-05,0,0.000198689,1.21E-05,0,0,1.90E-06,1.85E-06,3.49E-06,7.16E-07,0,2.60E-06,0.000201606,0,0.007083333,-0.007083333,0.001408333,-0.001408333,9.41E-05,-0.231412062,1,Biodiversity
Cooper City_Chase Park,1.51E-06,6.51E-06,0,2.98E-05,3.91E-06,0,1.85E-06,2.05E-07,0,8.13E-06,0,0,6.84E-08,2.91E-05,0,4.69E-07,7.13E-06,0,0,0,0,0,2.15E-05,-0.04685815,1,water
Cooper City_Christie Schafale Park and Dog Park,0,8.06E-08,0,6.44E-07,3.98E-08,0,2.15E-07,5.02E-07,0,2.68E-07,1.59E-08,0,4.78E-09,3.38E-07,0,0,1.76E-07,0,0,0,5.08E-06,-5.08E-06,2.07E-05,-0.004041379,1,water
Cooper City_Dawn Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41E-05,0,1,area
Cooper City_Diamond Head Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20E-07,0,1,area
Cooper City_Ellie Kozak Park,4.21E-07,8.63E-07,0,3.78E-07,5.10E-07,0,6.01E-07,7.86E-07,0,1.44E-07,0,0,6.97E-09,4.28E-07,0,0,6.32E-07,0,0,0,0,0,6.74E-07,-0.087018381,2,tree
Cooper City_Flamingo Park,7.51E-05,0.000175678,0.000136399,7.41E-06,4.94E-05,0,0.000380122,9.11E-05,0,1.09E-06,8.90E-06,1.50E-05,5.43E-06,1.68E-06,0,1.82E-06,0.000299855,0,0.002777778,-0.002777778,0.000208333,-0.000208333,0.000500249,0.011296709,1,mean_ndvi
Cooper City_Flamingo West Park,0.001664523,0.000605514,0.00212849,6.56E-05,0.000572959,0,0.00196687,0.000453617,0,0,8.79E-05,0.00062309,6.68E-07,0,1.12E-06,1.65E-05,0.000603249,0,0.053332004,-0.053332004,0.004695147,-0.004695147,0.001148655,-1.256246535,1,grassland
Cooper City_Forest Lake Park,0.000140538,0.000157068,9.71E-05,2.38E-07,7.71E-05,0,0.000278882,0.000101349,1.67E-06,0,1.89E-07,3.20E-07,4.73E-06,0,0,4.26E-06,0.000480231,0,0.006047008,-0.006047008,0.002091667,-0.002091667,0.000480332,0.05924641,1,Biodiversity
Cooper City_Jerry Morgan Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Natalie's Cove Park,5.22E-05,4.46E-05,7.96E-05,3.11E-07,5.97E-05,0,0.000115285,6.30E-05,0,6.19E-06,4.55E-06,3.61E-06,3.19E-06,6.98E-06,0,2.28E-07,0.000209307,0,0.004545455,-0.004545455,0.001740497,-0.001740497,0.000103934,-0.360048854,1,Biodiversity
Cooper City_Pine Lake Park,2.82E-07,6.93E-07,0,0,3.42E-06,0,1.17E-07,4.10E-07,0,0,0,0,0,2.87E-06,0,0,0,0,0,0,0,0,2.06E-05,-0.002458175,1,herbaceous_wetland
Cooper City_Pool & Tennis Center Park,0.001264856,0.000383279,0.000558341,3.39E-06,0.000289566,0,0.001259802,0.00028312,3.31E-06,0,1.89E-05,0.00028164,0,0,0,9.94E-06,0.000640305,0.033333333,0,0.033333333,0.025420955,0.007912378,0.000594042,-0.163460559,1,area
Cooper City_Stirling Palm Park,1.33E-05,1.69E-05,6.03E-06,0,1.29E-05,0,4.59E-05,5.00E-06,1.85E-07,5.95E-07,1.85E-06,0,6.02E-07,0,0,0,6.03E-05,0,0.000606061,-0.000606061,0.000290278,-0.000290278,7.66E-05,-0.033746786,1,Biodiversity
Cooper City_Suellen H. Fardelmann Sports Complex,1.72E-05,3.65E-05,9.17E-06,4.33E-06,7.77E-06,0,5.54E-05,5.01E-05,1.85E-07,5.70E-08,0,9.62E-06,5.95E-07,0,0,9.26E-08,0.000127407,0,0.006597222,-0.006597222,0.000763889,-0.000763889,8.19E-05,-0.106171248,1,Biodiversity
Cooper City_Tamarind Park,8.08E-05,0.00019494,0.000121706,1.12E-06,9.84E-05,0,0.000253918,0.000112799,2.65E-08,2.65E-08,1.38E-05,6.18E-06,2.65E-08,0,0,7.15E-06,0.000319671,0,0.003015873,-0.003015873,0.000836111,-0.000836111,0.000484755,0.050583421,1,Biodiversity
Cooper City_Ted Ferone Park,1.43E-05,6.94E-06,2.18E-06,0,0,0,1.56E-05,6.48E-06,0,0,0,0,9.33E-07,0,0,0,1.70E-05,0,0,0,3.33E-05,-3.33E-05,7.44E-05,-0.003877695,1,Biodiversity
Coral Springs_Betti Stradling Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Castlewood Park,2.29E-05,3.80E-05,4.08E-05,7.80E-05,4.61E-05,0,0.000184665,9.57E-05,0,1.87E-05,6.74E-06,1.42E-05,0,0,0,8.81E-05,0.000172584,0,0,0,0.000285256,-0.000285256,0.000127139,-0.289189406,1,mean_ndvi
Coral Springs_Coral Springs Aquatic Complex,4.06E-05,0.000127589,6.03E-05,0.00020509,0.000110278,0,0.000629191,0.000158319,0,3.22E-05,7.79E-05,0.000117401,2.14E-05,0,0,0.000515656,0.00056598,0.038461538,0,0.038461538,0.031932692,0.006528846,0.000188558,-0.610665221,1,mean_ndvi
Coral Springs_Countrywood Park,2.75E-06,8.85E-06,1.07E-05,0,0,0,8.61E-06,9.64E-06,0,7.87E-07,7.67E-07,0,0,0,0,0,9.64E-06,0,0,0,7.58E-05,-7.58E-05,0.000148426,-0.036865642,1,grassland
Coral Springs_Cypress Hammock,2.61E-06,1.29E-05,7.33E-07,0,1.75E-05,0,3.55E-06,3.72E-06,9.15E-09,8.22E-08,0,0,9.38E-07,0,4.10E-06,6.85E-07,5.99E-06,0,0,0,7.54E-05,-7.54E-05,0.000128271,-0.060651904,1,herbaceous_wetland
Coral Springs_Cypress Park,1.46E-06,8.02E-06,7.67E-07,0,3.51E-06,0,5.90E-06,1.62E-06,0,2.60E-07,1.51E-07,0,1.45E-07,0,1.11E-05,0,6.26E-08,0,0.00267094,-0.00267094,0.000291667,-0.000291667,0.000107001,-0.020217051,1,Dog_Park
Coral Springs_Dede Gilmore Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Eagle Ridge Park,2.03E-05,0.000208985,5.39E-05,0.000157544,0.000146326,0,0.000322732,8.68E-05,0,1.22E-05,4.93E-06,2.96E-05,0,0,0,0.000101455,0.000495069,0,0.001602564,-0.001602564,0.00049359,-0.00049359,0.000137896,-0.39826817,1,Biodiversity
Coral Springs_Fern Glen Park,1.93E-05,3.32E-05,5.10E-06,0,1.16E-05,0,1.15E-05,1.05E-05,1.02E-07,4.46E-06,2.75E-05,2.86E-06,4.33E-06,3.34E-05,0,5.28E-07,2.78E-05,0,0.004215229,-0.004215229,0.000381333,-0.000381333,2.87E-05,-0.106010559,1,Nature_Preserve
Coral Springs_Forest Hills Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45E-06,-2.22E-16,1,area
Coral Springs_Forest Hills West Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Lakeview Park,1.66E-05,0.000147573,2.66E-05,0.000176415,0.000253804,0,0.000248521,5.37E-05,0,2.25E-06,2.25E-06,4.23E-05,0,0,0,4.58E-05,0.00020386,0,0,0,0,0,0.000140755,-0.202336472,1,herbaceous_wetland
Coral Springs_Lions Park,6.65E-06,2.14E-06,2.94E-07,0,1.02E-06,0,4.73E-06,5.12E-06,9.42E-09,5.79E-07,3.15E-07,3.37E-08,7.67E-07,1.01E-06,7.53E-09,0,4.09E-06,0,0,0,0,0,2.64E-06,-0.076883492,1,area
Coral Springs_Mullins Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_North Community Park,2.02E-05,1.34E-06,2.00E-05,1.30E-05,1.48E-05,0,2.09E-06,5.60E-06,1.76E-07,0,4.34E-08,3.04E-07,0,0,0,1.40E-08,1.60E-05,0,0.000488759,-0.000488759,0.000217742,-0.000217742,7.94E-06,-0.03057541,1,area
Coral Springs_Orchid Park,1.17E-06,1.62E-05,6.22E-06,0,1.77E-05,0,4.60E-06,6.59E-06,0,1.18E-06,4.66E-08,0,2.74E-07,0,5.26E-06,0,9.03E-06,0,0,0,0.000121795,-0.000121795,0.00012667,-0.047418939,1,herbaceous_wetland
Coral Springs_Paul Barre Memorial Park,1.17E-05,1.23E-05,8.38E-07,0,5.64E-06,0,2.23E-06,9.72E-06,0,4.13E-06,2.78E-06,4.17E-07,5.31E-06,7.92E-06,0,0,1.61E-05,0,0,0,3.64E-05,-3.64E-05,2.51E-05,0.034011913,1,Biodiversity
Coral Springs_Paul Britton Park,8.86E-06,1.28E-06,1.36E-05,1.18E-05,6.70E-06,0,9.36E-07,3.61E-06,3.85E-08,0,3.18E-07,5.64E-07,0,0,0,1.93E-08,1.23E-05,0,0.007168459,-0.007168459,0.000135305,-0.000135305,0.000103731,-0.013110477,1,grassland
Coral Springs_Poinciana Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Pride Promoters Park,6.09E-06,4.46E-06,8.57E-08,0,1.25E-06,0,3.05E-06,5.51E-06,2.45E-07,1.56E-07,0,1.68E-08,3.21E-07,9.55E-07,0,0,6.73E-06,0,0,0,0,0,2.69E-06,-0.096721169,1,Biodiversity
Coral Springs_Ralph Diaz Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Riverside Park,3.50E-05,6.52E-05,6.09E-05,0,0.000179037,0,2.92E-05,6.28E-05,0,8.18E-06,1.28E-05,0,9.07E-05,4.88E-07,1.51E-05,1.58E-06,0.000190684,0,0.006410257,-0.006410257,0.000125377,-0.000125377,0.000123155,-0.01835217,1,Biodiversity
Coral Springs_Sandy Ridge Sanctuary,1.47E-06,2.06E-06,0,0,3.34E-07,0,1.51E-06,1.18E-06,0,0,3.06E-09,0,7.35E-08,7.07E-07,0,0,1.52E-06,0,0.001515152,-0.001515152,0.000159596,-0.000159596,2.62E-06,-0.068989139,1,tree
Coral Springs_Sherwood Forest Park,0,2.19E-07,0,0,0,0,2.19E-07,8.22E-08,0,0,0,0,0,0,7.67E-07,0,7.94E-07,0,0,0,1.28E-05,-1.28E-05,1.10E-05,-0.000530439,1,Biodiversity
Coral Springs_Sportsplex Athletic Complex,0.000140286,0.000189754,9.43E-05,0.000124084,4.56E-05,0,0.000553677,0.000131657,0,7.49E-05,2.90E-05,0.000101273,3.44E-05,0,4.14E-05,0.000353797,0.000498685,0,0.011752137,-0.011752137,0.002942308,-0.002942308,0.000207673,-1.105802108,1,mean_ndvi
Coral Springs_Three Friends Park,2.29E-05,0.000144865,3.90E-05,0.000124753,4.35E-05,0,0.000485269,0.000121795,0,1.73E-06,4.44E-06,4.67E-05,1.50E-05,0,1.27E-05,0.000362408,0.000517998,0,0,0,0,0,0.000136432,-0.383417448,1,Biodiversity
Coral Springs_Three Mountains Natural Area,7.22E-05,0.000278698,1.75E-05,2.67E-07,6.71E-05,0,3.34E-05,1.55E-05,1.93E-06,7.61E-05,3.40E-05,1.56E-05,2.74E-05,5.13E-08,7.46E-05,0,2.71E-05,0,0,0,0.000338652,-0.000338652,0.000141284,0.005200584,1,tree
Coral Springs_Turtle Run Park,3.82E-05,5.01E-05,1.14E-05,0,1.22E-05,0,5.23E-06,8.70E-06,0,1.09E-05,6.36E-05,4.61E-06,5.15E-06,2.81E-05,0,3.30E-07,4.63E-05,0,0,0,6.80E-05,-6.80E-05,3.36E-05,-0.291368437,1,Body_of_water
Coral Springs_Village Green Park,3.43E-07,5.14E-07,2.45E-08,0,2.20E-07,0,3.43E-07,1.71E-07,0,0,0,0,3.37E-08,3.37E-08,0,0,0,0,0,0,0,0,2.46E-06,-0.005351,1,tree
Coral Springs_Westchester Park,0.000140806,9.59E-05,0.000120932,0.000114469,0.000116705,0,0.000724852,4.25E-05,0,2.49E-05,9.21E-05,5.22E-05,4.31E-07,0,9.86E-06,0.000447978,0.000476437,0,0.025641025,-0.025641025,0.004596154,-0.004596154,0.000182107,-0.846569504,1,mean_ndvi
