UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor
Broward_Anne Kolb Nature Center,6.70E-06,6.53E-06,3.48E-06,6.89E-06,4.34E-06,4.42E-06,1.20E-06,5.78E-06,0,1.78E-07,1.09E-07,5.81E-08,1.09E-07,1.24E-06,0,2.48E-07,3.54E-06,0.004581901,0.002186449,0.002395452,0.003981097,0.000600804,0.0013529,-0.002452365,1,water
Broward_Boulevard Gardens Community Center,4.56E-06,0,0,0,0,0,0,0.000214193,3.39E-05,3.39E-05,0,0,0,0.00021875,0,0,7.29E-05,0,0,0,0,0,0.001041703,-3.48E-05,1,Nature_Preserve
Broward_Brian Piccolo Sports Park & Velodrome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_CB Smith Park,7.84E-07,8.61E-07,8.92E-07,7.36E-07,8.07E-07,0,6.51E-07,0,1.98E-08,1.42E-08,3.50E-07,4.24E-08,0,0,0,3.45E-07,2.58E-07,0.001461988,0,0.001461988,0.001421661,4.03E-05,1.60E-07,-0.121731541,1,grassland
Broward_Central Broward Regional Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Crystal Lake Sand Pine Scrub,0.00136151,0.001240209,0.00022957,0,0.000139418,0,0.000514159,0.000573942,4.22E-05,9.12E-05,0,0.00037459,8.28E-06,8.95E-05,0,0,0.000420594,0.034482759,0.043478261,-0.008995502,0.034958789,-0.00047603,0.000132569,0.305979761,3,area
Broward_Deerfield Highlands Nature Preserve,0.001321772,0.001022174,0.000417691,0,4.12E-05,0,0.000256282,0.000245732,1.89E-05,0.00018338,0,7.64E-05,2.48E-05,6.35E-05,0,9.94E-06,0.000656244,0,0.016581709,-0.016581709,0.000526612,-0.000526612,0.000251327,-0.315739186,1,area
Broward_Deerfield Island Park,0.00100186,0.00215625,0.001085565,0.002846354,0.002201637,0,0.005517237,0.000952009,0.000301339,0.000378224,0.000473958,0,0.000104167,0,0,0,0.00113244,0,0.080729167,-0.080729167,0.028145833,-0.028145833,0.00491883,-0.180519319,1,mean_ndvi
Broward_Easterlin Park,0.000297794,0.000174282,0.000149236,0.000145858,0.000141157,0,5.45E-06,0.000244944,1.81E-06,1.30E-06,1.76E-05,1.92E-05,1.93E-05,0,0,0,1.03E-05,0,0.00836714,-0.00836714,0.001213506,-0.001213506,0.000247864,-0.079937674,1,area
Broward_Everglades Holiday Park,2.69E-06,7.27E-06,7.22E-06,2.21E-05,2.15E-05,0,2.34E-05,1.46E-05,0,1.11E-06,2.57E-05,1.72E-06,1.47E-06,2.22E-07,1.13E-06,3.56E-06,3.02E-05,0.007262918,0.006329114,0.000933804,0.00708936,0.000173558,2.34E-05,0.321790181,1,Biodiversity
Broward_Fern Forest Nature Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Franklin Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Helene Klein Pineland Preserve,0.000110665,0.000153397,5.03E-06,0,6.88E-06,0,7.23E-05,0.000209399,3.21E-05,0,0.000145991,0,4.75E-06,0,5.48E-06,0,0.00015011,0,0,0,8.11E-05,-8.11E-05,7.41E-05,-0.521369165,1,mean_ndwi
Broward_Herman and Dorothy Shooster Nature Preserve,3.30E-07,1.64E-08,4.41E-08,9.03E-07,9.44E-07,0,1.01E-07,3.76E-07,0,0,2.22E-07,8.79E-08,3.62E-08,0,0,0,1.32E-07,0,0.000365497,-0.000365497,6.81E-05,-6.81E-05,8.42E-07,-0.026009649,1,herbaceous_wetland
Broward_Highlands Scrub Natural Area,0.001046131,0.001021169,0.000401227,0,7.08E-06,0,0.000138538,0.000159649,1.58E-05,0.000354218,0,0.000103469,5.08E-05,0.000127194,0,0,0.000620893,0.043478261,0.025862069,0.017616192,0.038325623,0.005152638,0.000162851,0.147451097,1,area
Broward_Hollywood North Beach Park,5.77E-06,5.77E-06,3.97E-06,6.19E-06,5.02E-06,3.60E-06,1.77E-06,2.74E-06,6.46E-08,1.42E-07,0,2.63E-07,9.30E-08,1.13E-06,0,5.28E-08,3.54E-06,0.003076923,0.001530714,0.001546209,0.003032689,4.42E-05,1.30E-06,0.349399091,1,water
Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,7.03E-05,0.000180018,1.45E-05,0,3.57E-05,0,0.000107317,0.000284827,7.47E-06,3.04E-06,0.000119146,0,4.87E-06,2.08E-05,0,0,0.000172592,0.027027027,0,0.027027027,0.021331081,0.005695946,6.94E-05,-0.424662743,1,mean_ndwi
Broward_Lafayette Hart Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Long Key Natural Area and Nature Center,4.24E-06,6.09E-06,2.70E-06,3.41E-07,3.22E-06,0,8.25E-06,9.49E-07,0,1.96E-07,2.46E-06,3.85E-07,2.67E-08,4.26E-06,8.13E-08,4.93E-07,2.59E-06,0.004385965,0,0.004385965,0.003877829,0.000508136,1.84E-06,-0.319264049,1,mean_ndvi
Broward_Markham Park,0.001205222,0.000225347,4.46E-05,1.17E-06,0.001716243,0,0.000513681,0.000899609,1.36E-05,0.000123855,0.000194778,0.000128521,2.22E-07,0,0.000168371,2.46E-05,0.000109668,0.002628121,0.035229068,-0.032600947,0.004456636,-0.001828515,0.001982936,-0.080709678,1,herbaceous_wetland
Broward_Military Trail Nature Area,0.000814546,0.000680706,0.00029066,0,1.09E-05,0,0.000110756,0.00014427,6.96E-05,7.59E-05,0,5.02E-05,1.70E-06,4.56E-05,2.58E-06,7.44E-06,0.000134673,0,0.0257996,-0.0257996,0.001415792,-0.001415792,0.000207499,-0.086289276,1,area
Broward_Miramar Pineland Natural Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Pine Island Ridge Natural Area,1.59E-05,4.63E-05,9.83E-06,0.000125778,4.78E-05,0,8.24E-06,3.00E-05,5.13E-07,5.08E-05,1.42E-05,0,8.19E-06,6.42E-05,0,2.28E-06,4.22E-05,0.01754386,0,0.01754386,0.012270468,0.005273392,3.80E-05,-0.851982818,1,water
Broward_Plantation Heritage Park,0.003043005,0.001671319,0.00255195,0.003830831,0.003525498,0,0.00045269,0.000230886,0.000317784,1.96E-08,0,1.03E-05,0.000116449,0,0,0.00047575,0.003694559,0,0.021087475,-0.021087475,0.009267756,-0.009267756,0.001400354,-0.033482608,1,water
Broward_Quiet Waters Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Reverend Samuel Delevoe Memorial Park,8.98E-05,0.00052474,2.21E-05,0,2.79E-05,0,0.001114583,0.001354167,0.000440104,0.000177083,0,0.000325521,0.000189546,0.001734375,0,0,0.001731771,0,0.027205882,-0.027205882,0.0041875,-0.0041875,0.001155918,-0.109681332,1,Nature_Preserve
Broward_Roosevelt Gardens Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Saw Palmetto Natural Area,0.000184109,0.00020439,6.87E-06,0,2.58E-05,0,7.79E-05,0.00021926,2.77E-05,1.15E-06,0.000162168,0,1.21E-05,2.00E-05,6.33E-06,4.87E-07,0.000113708,0,0,0,0,0,7.45E-05,-0.530489663,1,mean_ndwi
Broward_Secret Woods Park,0.000702167,0.000628805,0.002499326,4.72E-06,0.00203628,0,0.000408956,0.000111134,4.53E-07,7.42E-05,0.00095821,1.59E-07,0,0.00024178,0,0,0.000386026,0.003361345,0.023148148,-0.019786803,0.005018628,-0.001657283,0.004313282,-0.036992096,1,grassland
Broward_Sewell Lock,0.000938776,0.000227891,0.000938776,0.000897959,0.000857143,0,0,4.59E-05,0,0,0,0,0,0,0,1.36E-05,0.000571429,0,0,0,0,0,0.001365271,-0.003474294,1,area
Broward_Snake Warriors Island,1.10E-05,1.11E-05,4.50E-06,9.41E-06,1.14E-05,0,2.08E-06,1.54E-06,0,0,9.88E-06,0,0,1.24E-05,0,0,0,0.006622517,0,0.006622517,0.005704195,0.000918322,2.98E-06,-0.020508509,1,Nature_Preserve
Broward_South Fork Canoe Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004166667,0,1,area
Broward_Sunview Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Tall Cypress Natural Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Broward_Topeekeegee Yugnee Park,0.003977039,0.001142825,0.001064942,6.45E-07,0.00045823,0,0.001934072,0.004286592,0.000662968,0.000500111,0.000398025,0.0005659,0.000760084,0,0,7.72E-08,0.000859992,0.001197605,0.017559524,-0.016361919,0.003426376,-0.002228771,0.005350458,-0.032370938,1,mean_ndwi
Broward_Tradewinds Park,3.31E-05,4.04E-05,3.26E-05,2.67E-05,3.59E-05,0,4.10E-06,9.51E-06,0,0,2.28E-06,0,2.37E-06,2.17E-07,0,3.17E-07,3.81E-05,0.01,0,0.01,0.0092825,0.0007175,6.80E-06,-0.020419945,1,tree
Broward_Tree Tops Park,8.57E-06,2.58E-05,8.05E-06,7.66E-05,3.36E-05,0,5.69E-06,8.95E-06,2.35E-06,7.25E-05,2.08E-06,0,7.31E-06,6.98E-05,0,5.44E-06,3.14E-05,0,0.010796222,-0.010796222,0.002571637,-0.002571637,3.41E-05,-0.661447724,1,water
Broward_Vista View Park,0.000377211,0.000221958,0.000295994,2.51E-05,3.37E-05,0,0.000415817,0.000313382,0.000118636,4.77E-06,1.30E-05,8.63E-06,6.96E-05,4.09E-06,2.74E-05,1.11E-05,0.00020624,0.001642036,0.004385965,-0.002743929,0.001989571,-0.000347535,0.001884149,0.015342846,2,mean_ndvi
Broward_Washburn Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001360544,0,1,area
Broward_West Lake Park,3.90E-06,3.04E-06,2.22E-06,4.49E-06,2.59E-06,3.68E-06,4.87E-07,2.23E-06,0,1.93E-07,2.65E-07,6.72E-08,9.75E-08,1.98E-06,0,3.53E-08,1.95E-06,0.001855288,0.001510143,0.000345145,0.002068175,-0.000212887,1.36E-06,0.319182133,1,water
Broward_Woodmont Natural Area,6.59E-05,1.10E-05,0.000100045,4.97E-07,2.67E-05,0,1.35E-05,7.81E-05,1.29E-06,7.23E-07,2.91E-06,1.07E-06,3.60E-06,6.65E-06,9.30E-07,2.19E-06,9.90E-05,0,0.011805555,-0.011805555,0.000881229,-0.000881229,4.36E-05,-0.387746466,1,grassland
Coconut Creek_Community Center and Fitness Center South,2.80E-06,2.33E-06,3.20E-06,1.87E-06,9.33E-07,0,0,1.33E-07,0,0,0,0,0,0,0,0,1.40E-06,0,0,0,0,0,6.73E-06,-0.008956995,1,grassland
Coconut Creek_Cypress Park,1.68E-05,1.45E-05,2.23E-05,1.42E-05,1.82E-05,0,1.32E-06,1.53E-06,0,5.13E-09,1.07E-06,4.85E-08,3.81E-08,1.50E-07,0,1.94E-07,1.65E-05,0,0,0,2.25E-05,-2.25E-05,6.79E-06,-0.01845737,1,grassland
Coconut Creek_George S. Gerber Memorial Park,1.93E-05,2.34E-05,2.31E-05,2.72E-05,2.37E-05,0,2.36E-06,4.05E-06,0,0,7.38E-06,0,1.13E-06,0,0,8.33E-09,2.38E-05,0,0,0,0,0,6.94E-06,-0.0407086,1,water
Coconut Creek_Lakeside Park,8.19E-05,0.000158266,1.75E-05,0,7.45E-06,0,0.000120039,0.000176224,6.49E-07,0,9.32E-05,0,9.80E-06,3.29E-06,0,0,0.000133247,0,0,0,5.41E-05,-5.41E-05,6.03E-05,-0.238135571,1,mean_ndwi
Coconut Creek_Oak Trails Park,9.19E-05,8.19E-05,4.75E-06,0,5.20E-05,0,4.21E-05,0.000222669,4.56E-05,2.13E-07,5.54E-05,0,4.14E-06,5.69E-06,1.74E-06,1.10E-06,0.000127833,0,0.003861004,-0.003861004,0.000774775,-0.000774775,7.23E-05,-0.485066828,1,mean_ndwi
Coconut Creek_Recreation Complex and Fitness Center North,2.79E-05,7.56E-05,3.78E-06,0,7.68E-06,0,3.88E-05,9.98E-05,2.70E-05,1.46E-06,2.47E-05,0,9.87E-06,0,1.30E-06,0,8.38E-05,0,0,0,0,0,5.88E-05,-0.207393558,1,mean_ndwi
Coconut Creek_Rowe Activity Center and Donaldson Park,1.80E-06,1.42E-06,4.15E-06,4.60E-06,4.60E-06,0,1.08E-06,2.88E-06,0,0,0,0,1.67E-08,0,0,5.00E-08,4.20E-06,0,0,0,0,0,6.84E-06,-0.026059713,1,water
Coconut Creek_Sabal Pines Park,1.68E-06,4.67E-06,5.87E-06,4.14E-06,4.73E-06,0,5.58E-07,2.87E-06,0,0,6.03E-08,1.21E-08,0,6.50E-07,2.22E-08,0,6.76E-06,0,0,0,0,0,7.26E-06,-0.089314757,2,Biodiversity
Coconut Creek_Windmill Park and Dog Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coconut Creek_Winston Park Nature Trail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Bill Lips Sports Complex,0,0,0,0,0,0,8.98E-08,8.98E-08,0,0,1.76E-08,0,0,8.98E-08,0,0,0,0,0,0,0,0,1.28E-06,-5.45E-06,1,mean_ndvi
Cooper City_Chase Park,1.51E-06,6.51E-06,0,2.98E-05,3.91E-06,0,1.85E-06,2.05E-07,0,8.13E-06,0,0,6.84E-08,2.91E-05,0,4.69E-07,7.13E-06,0,0,0,0,0,2.15E-05,-0.04685815,1,water
Cooper City_Christie Schafale Park and Dog Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05E-05,-2.22E-16,1,area
Cooper City_Dawn Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Diamond Head Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Ellie Kozak Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2,
Cooper City_Flamingo Park,1.80E-07,3.46E-07,8.98E-08,0,6.28E-07,0,1.80E-07,2.69E-07,0,3.59E-07,0,0,0,6.16E-07,0,0,1.57E-07,0,0,0,0,0,1.29E-06,-0.008050344,1,herbaceous_wetland
Cooper City_Flamingo West Park,2.99E-08,2.98E-08,3.99E-08,6.98E-08,0,0,4.91E-08,0,0,0,8.14E-10,0,1.10E-10,0,0,1.46E-08,0,0,0,0,0,0,1.43E-07,-0.001999754,1,water
Cooper City_Forest Lake Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Jerry Morgan Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Natalie's Cove Park,1.76E-06,1.12E-06,9.01E-07,0,2.19E-06,0,1.42E-06,1.22E-06,0,1.81E-06,2.12E-07,0,1.15E-07,1.97E-06,0,0,6.73E-08,0,0,0,1.32E-05,-1.32E-05,1.54E-06,-0.200039538,1,herbaceous_wetland
Cooper City_Pine Lake Park,2.82E-07,6.93E-07,0,0,3.42E-06,0,1.17E-07,4.10E-07,0,0,0,0,0,2.87E-06,0,0,0,0,0,0,0,0,2.06E-05,-0.002458175,1,herbaceous_wetland
Cooper City_Pool & Tennis Center Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Stirling Palm Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Suellen H. Fardelmann Sports Complex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Tamarind Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Cooper City_Ted Ferone Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Betti Stradling Park,0.003425223,0.014147964,0.004572793,0,0.00362128,0,0.004511161,0.002064856,5.21E-06,3.21E-06,0.000746404,0.003717634,9.70E-05,0,0,6.47E-05,0.019397512,0,0,0,0,0,0.006882938,-0.651905014,1,Biodiversity
Coral Springs_Castlewood Park,0.002000744,0.00699442,0.003393229,0,0.007063492,0,0.00131994,0.003216394,0,0.000186012,0.000998884,0.001474454,0.000585859,0,0,0,0.011313447,0,0.072916667,-0.072916667,0.019166667,-0.019166667,0.005197209,-0.247330058,1,Biodiversity
Coral Springs_Coral Springs Aquatic Complex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Countrywood Park,3.50E-05,4.84E-05,5.66E-06,0,1.85E-05,0,4.54E-05,2.76E-05,0,7.49E-08,0,1.79E-07,4.55E-07,0,1.03E-08,0,6.36E-06,0,0,0,0,0,3.23E-05,-0.117906617,1,tree
Coral Springs_Cypress Hammock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89E-05,0,1,area
Coral Springs_Cypress Park,5.79E-07,0,5.79E-07,0,0,0,0,0,0,0,0,5.79E-07,0,0,0,0,4.05E-06,0,0,0,6.94E-05,-6.94E-05,2.89E-05,-0.000490267,1,Biodiversity
Coral Springs_Dede Gilmore Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Eagle Ridge Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Fern Glen Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Forest Hills Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Forest Hills West Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Lakeview Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Lions Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Mullins Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_North Community Park,0.005957217,0.020457082,0.007416047,0,0.001854663,0,0.011652158,0.007447049,0.001179315,0.000796875,0.000280134,0.00196689,0.001941468,0,0,7.90E-05,0.015430432,0,0.068181818,-0.068181818,0.013854167,-0.013854167,0.008061079,-0.934659074,1,tree
Coral Springs_Orchid Park,5.79E-07,0,0,0,0,0,0,9.40E-07,0,0,0,0,0,0,0,0,2.03E-06,0,0,0,0,0,2.89E-05,-0.000227898,1,Biodiversity
Coral Springs_Paul Barre Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Paul Britton Park,0.009684457,0.043489393,0.007108135,0.000358574,0.009795015,0,0.012409102,0.010415303,0.00025,0.000492188,0.009749256,0.007266245,0.000574777,0,8.48E-05,0.001227249,0.024306424,0.25,0,0.25,0.213989583,0.036010417,0.007483146,-0.795955128,1,tree
Coral Springs_Poinciana Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Pride Promoters Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Ralph Diaz Memorial Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Riverside Park,2.11E-05,2.55E-06,2.52E-05,0,3.11E-06,0,1.87E-05,2.72E-05,0,9.57E-07,1.91E-05,0,1.65E-06,3.75E-08,8.91E-08,2.40E-08,2.18E-06,0,0.003968254,-0.003968254,5.72E-05,-5.72E-05,3.43E-05,-0.086190446,1,mean_ndwi
Coral Springs_Sandy Ridge Sanctuary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Sherwood Forest Park,2.13E-05,3.18E-05,5.06E-06,0,2.89E-06,0,3.01E-05,2.37E-05,0,3.42E-07,0,3.91E-06,1.27E-07,0,0,0,6.24E-06,0,0.00297619,-0.00297619,0.000305556,-0.000305556,3.01E-05,-0.039488234,1,tree
Coral Springs_Sportsplex Athletic Complex,0.000291667,0,0,0,0.000565104,0,0,4.17E-05,0,3.91E-05,0,0.000213542,0,0,0,0,0.000416667,0,0,0,0.00025,-0.00025,0.004199333,-0.007839877,1,herbaceous_wetland
Coral Springs_Three Friends Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004166667,0,1,area
Coral Springs_Three Mountains Natural Area,0.000123119,0.000142309,0.000138613,2.19E-07,3.97E-05,0,0.000117128,0.000246433,3.71E-06,2.04E-05,7.74E-06,6.36E-06,1.30E-05,0,2.63E-06,1.09E-06,0.000111603,0.020833333,0,0.020833333,0.019176699,0.001656634,5.04E-05,-0.732800801,1,mean_ndwi
Coral Springs_Turtle Run Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Village Green Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
Coral Springs_Westchester Park,4.17E-05,8.33E-05,0.000111607,0,0,0,0,8.33E-05,0,2.38E-05,0,2.38E-05,0,0,0,0,0.000111607,0,0,0,0.00025,-0.00025,0.004171892,-0.001254046,1,grassland
Coral Springs_Windings Park,0.0014375,0.00284375,0.00189881,0,0.001178571,0,0.000885417,0.001079613,0,4.17E-05,0.000755208,7.29E-05,0,0,0,0.000830357,0.012090774,0,0.0625,-0.0625,0.0015,-0.0015,0.005210537,-0.250528774,1,Biodiversity
Dania Beach_Chester Byrd Park,0.001436884,0.001538462,0.000814396,1.22E-06,0.00093394,1.50E-06,0.000234178,0.003951641,3.78E-06,1.43E-05,0.000291311,0.001454443,0.000294182,9.52E-07,0,0.000126772,0.000914849,0,0.00337325,-0.00337325,0.001273899,-0.001273899,0.002164757,-0.601474763,1,mean_ndwi
Dania Beach_CW Thomas Park,0.007539766,0.003369693,0.00105886,0.000307788,0.004200469,2.78E-07,0.008311728,0.014248433,0.000513749,0.000323476,0.003039344,0.000607397,0.001033749,8.73E-08,0,0.001736364,0.002240972,0,0,0,0,0,0.005784085,-0.120929345,1,mean_ndwi
Dania Beach_Dania Beach Marina,5.15E-06,4.37E-06,5.42E-07,6.89E-06,3.03E-06,3.49E-06,1.86E-06,3.42E-06,1.07E-07,3.84E-08,0,1.24E-07,0,1.94E-08,0,0,6.21E-06,0,0,0,0,0,0.001353394,-0.002818601,1,water
Dania Beach_Dania Cove Park,0.012433351,0.009871493,0.010473809,0.003096802,0.010808084,0,0.038978054,0.024508144,0.003237114,0.002291017,0.002039628,0.005390475,0.001086181,0.000253939,0,0.001701078,0.016479443,0.25,0.036554622,0.213445378,0.216464141,0.033535859,0.010884067,-1.104898313,1,mean_ndvi
Dania Beach_Frank C. Tootie Adler Park,5.43E-06,3.90E-06,2.35E-06,5.40E-06,5.03E-06,3.05E-06,1.33E-06,3.75E-06,2.50E-08,0,0,0,0,1.06E-06,0,0,4.87E-06,0,0,0,0,0,1.39E-06,0.299817893,1,area
Dania Beach_Frost Park,0.004959859,0.000727802,0.00043314,0.000560286,0.001907855,3.63E-05,0.004408239,0.004180775,8.68E-05,3.28E-05,0.00070143,0.000509075,5.77E-05,1.45E-06,0,3.27E-05,0.002955613,0,0.018238968,-0.018238968,0.000915031,-0.000915031,0.002024069,-0.499765257,1,area
Dania Beach_Griffin Marine Park,0.012166298,0.007973264,0.005993023,0.004425462,0.009607286,0,0.041008272,0.032768865,0.00625493,0.001187017,0.002434743,0.005992931,0.000914913,0.000661125,0.000708508,0.000579548,0.012940009,0,0.142857143,-0.142857143,0.005186485,-0.005186485,0.012757608,-1.467227282,1,mean_ndvi
Dania Beach_I.T. Parker Center,0.001457049,0.000162484,0.000130358,0.000530158,0.000100787,2.72E-06,0.001757098,0.001502281,7.90E-06,4.54E-06,0,0.000137743,0,1.29E-06,0,4.67E-08,0.000663838,0,0.008683613,-0.008683613,0.001475818,-0.001475818,0.001552973,-0.150699211,1,mean_ndvi
Dania Beach_Linear Park,5.70E-05,8.38E-05,6.25E-05,2.87E-05,2.83E-06,5.20E-06,8.84E-07,4.07E-06,0,8.91E-08,8.93E-07,4.20E-05,1.82E-07,2.58E-06,0,2.09E-07,4.62E-05,0,0,0,0.000761905,-0.000761905,0.001358209,-0.0063861,1,tree
Dania Beach_Mildred V. Jones Park,0.006237203,0.001468905,0.003536461,0.000732526,0.008911763,0,0.016895544,0.014683184,0.001786427,0.001429966,0.003129802,0.00037811,0.003366258,8.73E-08,0,0.004662254,0.004969052,0.142857143,0.052236063,0.09062108,0.136514523,0.00634262,0.006010378,-0.163247908,1,mean_ndvi
Dania Beach_Ocean Park Beach,6.32E-06,4.39E-06,7.30E-07,5.21E-06,4.73E-06,3.00E-06,1.24E-06,2.48E-06,0,1.70E-07,0,1.51E-07,6.22E-09,1.32E-06,0,0,6.54E-06,0,0,0,0,0,0.001355949,-0.004711415,1,Biodiversity
Dania Beach_Southwest Community Center,0.00656549,0.000727375,0.00207213,0.000542708,0.002218728,8.01E-05,0.004312681,0.008755356,0.000773992,0.000138291,0.003390395,0.001067436,0.001047116,5.34E-07,0,0.000323761,0.002028556,0,0.064285714,-0.064285714,0.009634734,-0.009634734,0.005140994,0.003698723,1,mean_ndwi
Dania Beach_Tigertail Lake Park,0.008214056,0.005343222,0.004543136,0.00126684,0.006942905,0,0.020003945,0.033609537,0.005018171,0.000653472,0.002100431,0.001647626,0.004791418,0,9.11E-10,0.005877437,0.012188367,0,0.032997576,-0.032997576,0.002340768,-0.002340768,0.008658566,-0.674502861,1,mean_ndwi
Dania Beach_Whiskey Creek Hideout,1.24E-06,7.87E-08,1.63E-07,4.06E-07,9.17E-07,0,1.47E-06,4.51E-06,8.63E-09,1.08E-06,0,5.92E-08,2.25E-06,0,0,0,2.43E-06,0,0.003115265,-0.003115265,6.70E-05,-6.70E-05,4.25E-06,-0.401061358,5,mean_ndwi
Davie_Bergeron Park,5.72E-05,6.45E-05,4.77E-06,0.00012557,8.51E-05,0,1.30E-05,3.85E-05,5.73E-07,8.05E-06,6.06E-05,0,3.64E-06,2.37E-05,0,0,3.63E-05,0,0,0,0,0,5.00E-05,-1.434482469,1,water
Davie_Berman Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,
